Bankrupt?, ROA(B) before interest and depreciation after tax, Realized Sales Gross Margin, Operating Profit Rate, Non-industry income and expenditure/revenue, Cash flow rate, Interest-bearing debt interest rate, Net Value Per Share (B), Persistent EPS in the Last Four Seasons, Revenue Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Net Value Growth Rate, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Net worth/Assets, Borrowing dependency, Net profit before tax/Paid-in capital, Total Asset Turnover, Accounts Receivable Turnover, Net Worth Turnover Rate (times), Working Capital to Total Assets, Cash/Total Assets, Current Liability to Assets, Total income/Total expense, Current Liability to Current Assets, Net Income to Total Assets, No-credit Interval, Net Income to Stockholder's Equity, Degree of Financial Leverage (DFL)
0,0.503024787194175,0.59435131668084,0.998929454952181,0.303213459535614,0.463610209439454,0.000264026402640264,0.162909274788252,0.204783965207526,0.0121753860580486,0.160503125706108,0.000363161123308536,0.00585021575595708,0.00535691782898537,0.629943767893591,0.0103685060049791,0.842579435861777,0.381804944495765,0.160711861850539,0.055472263868066,0.00276749211244458,0.0206451612903226,0.749761452374453,0.0360698894083908,0.0558175546240823,0.00197806023142731,0.0490727448217044,0.769258961582061,0.624104443819712,0.837404675958435,0.0265620670739568
0,0.497778253653836,0.596650283226913,0.9988438344578,0.303463859607737,0.46290900245758,0.000238023802380238,0.170831401963676,0.203082159402477,0.0153364490221879,0.160427807486631,0.000417985900873907,0.012862362363924,0.00563327914239407,0.630258832070794,0.00594023290382002,0.883544456873356,0.374889002713143,0.160093507276978,0.0839580209895053,0.00166171263936372,0.0232258064516129,0.815423821887075,0.0336368237656933,0.0651444340970696,0.00206704524981435,0.0227750735986226,0.775176540011233,0.623712866099927,0.838451923629775,0.026704102020577
0,0.470742545104128,0.594106285763704,0.998814138820748,0.303158835581657,0.52720028853493,0,0.169482954784881,0.202798525101636,0.00629187652192326,0.161180989681404,0.000427219022266346,0.0395630590856191,0.0334434619650724,0.63061225188696,0.000859938536736611,0.974665175197267,0.36963718146295,0.161443330065606,0.0509745127436282,0.00129853002343441,0.015,0.805203371686895,0.178983952367074,0.0109120389701009,0.00196761439988268,0.00731814054845056,0.762345886482837,0.624988327176355,0.838329764932651,0.0267911566924924
0,0.502382354515766,0.599187073898442,0.998861859825038,0.303530326808349,0.462492975348716,0.000245024502450245,0.172559099911508,0.206674860546469,0.0146860867855468,0.163967763802064,0.000425921394394976,0.0049509985928281,0.00211731444178134,0.630179381104368,0.00437264611203823,0.904404873477038,0.373385926103207,0.163011839227811,0.0854572713643178,0.00139997768151522,0.022258064516129,0.738180422531589,0.0115505261579188,0.086695921433693,0.00209735990823056,0.0575181821116337,0.780194250431924,0.623344388328566,0.838959843254632,0.0266688208353479
0,0.534557524492746,0.600693293359662,0.998990463887448,0.303547970828875,0.494954832540701,0.000902090209020902,0.203320551177784,0.220100217452964,0.025923741246578,0.174436996309407,0.000448105840118971,0.0416922256092805,0.0241625877899454,0.630737250174655,0.000794280451216954,0.976448891979321,0.36963718146295,0.173493703340623,0.124437781109445,0.00119505341219198,0.0238709677419355,0.832252573293788,0.0869797782463117,0.015526081569384,0.0023319225043777,0.00693172224136332,0.80583818589294,0.624153658628116,0.840540346984472,0.0268325162881787
0,0.501954066063494,0.60125542311074,0.998986535281768,0.303373705913816,0.464346644523288,0.000298029802980298,0.165732586068855,0.205067599508367,0.0384016213681807,0.162235444754086,0.000390436262989442,0.00680060280623149,0.0050793088347035,0.629219462747086,0.016453733847655,0.809323699247211,0.383626753868968,0.161217102782596,0.142428785607196,0.00116259016160612,0.0462903225806452,0.761827732422909,0.049326938977019,0.091587326440305,0.00216313458727965,0.0424674584446086,0.784048839430471,0.623668749529794,0.838501088923287,0.0264683884783338
0,0.494084265752985,0.598156502688133,0.998861397636135,0.303264458005902,0.460037073383491,0.00028002800280028,0.172432682988496,0.20497305474142,0.00912019601615318,0.161105671461927,0.00043046309194477,0.00860527736262913,0.00213103893138629,0.630026301009575,0.00556817041920864,0.88807933004807,0.375056756799073,0.160131211824146,0.0494752623688156,0.00122954561593946,0.017258064516129,0.78334181076657,0.0183075529926162,0.0857289149397802,0.00206107586349578,0.0338036625290318,0.778466414089157,0.623050610171004,0.838736253996453,0.0266551295205143
0,0.511376412013491,0.599324002940371,0.998952564397358,0.302610662450793,0.45649245531483,0.000245024502450245,0.173191184526569,0.212158457029403,0.00739597985389537,0.155758077879039,0.000409551319710004,0.00615349094074589,0.00291583020061461,0.630418418925768,0.00360572319645446,0.916467636121777,0.373392636266644,0.154731920669633,0.0449775112443778,0.00121331399064653,0.0153225806451613,0.753198801073583,0.0104060981531473,0.0879926159618157,0.00200892698869883,0.0467545269990196,0.758246799448924,0.622704814362557,0.837600217084861,0.0267337624032454
0,0.569730713635634,0.603230084031191,0.999034025191606,0.303587367751419,0.492772367747834,0.000348034803480348,0.163499220428975,0.220667486054647,0.0132946140931984,0.175792724259999,0.000465324363796761,0.0336616734425166,0.0233260177644803,0.630622525718826,0.000844435933211136,0.975088430026907,0.36963718146295,0.174851067038685,0.134932533733133,0.00107940308197985,0.0251612903225806,0.849150472369984,0.120125168976012,0.0244255552501924,0.00249565691450155,0.00864249940591164,0.817822709261764,0.625509975580095,0.841151995041716,0.026793892330261
0,0.440494673162375,0.591973075426282,0.998851229480257,0.303103003133143,0.465312901034196,0.000339033903390339,0.167881673760061,0.192020421669661,0.0133097387963761,0.152067485124652,0.000396774676053441,0.0129846708746619,0.0063906214324125,0.630560882727634,0.00203631256896379,0.94627686912356,0.37084948432394,0.152160470552749,0.0929535232383808,0.00199446095786879,0.0214516129032258,0.79469957788579,0.0456420014179912,0.0434352595212021,0.00193596836898512,0.0225623999374782,0.735253575325189,0.623972125503274,0.836591418638522,0.0267754724769341
0,0.531398897157235,0.598206950229897,0.998955684172457,0.303626764673964,0.469164506848511,0.00017001700170017,0.243647549618642,0.225111090101163,0.0764856239696296,0.184303683060932,0.000441418065704988,0.0146607966901819,0.0119303245093183,0.630756770455199,0.00299473823397988,0.927169936814101,0.370526278118381,0.183327049242139,0.199400299850075,0.00154606230915159,0.037741935483871,0.818455143918779,0.0129554804774419,0.0540471071934327,0.00232163091974996,0.0200013028798415,0.807227040042232,0.623980958631788,0.84073554968707,0.0268232479481627
0,0.523368488677124,0.597760129145707,0.998979486900989,0.303500114444435,0.47737768719123,0.000333033303330333,0.178837807087775,0.214049352368346,0.0328811047083201,0.170897039993975,0.000455966470493614,0.0146514363449724,0.00816919051712629,0.635468007287571,0.00524535149873699,0.892221180880975,0.373734854601942,0.169911771359626,0.145427286356822,0.000904913110080854,0.0370967741935484,0.832424653936841,0.123397579228319,0.0653228476025065,0.00222815503168637,0.0200147053584701,0.79578808766754,0.624143449842148,0.840028651522915,0.0285752068068961
0,0.429626853685957,0.594783724181669,0.998819569540365,0.302667461694952,0.458918161764089,0.000437043704370437,0.148076355821499,0.191264063534083,0.00784972094922637,0.133313248474806,0.000361688814762174,0.0031276033460114,0.00184220080924581,0.630279037273462,0.0103639464157069,0.842609668349608,0.381356481906044,0.150267702284896,0.0629685157421289,0.00121331399064653,0.0212903225806452,0.684003005705061,0.0726297326811007,0.165022772646345,0.00200090210715263,0.0882536666006926,0.726301676378916,0.621686052973062,0.833164003749884,0.0266933527970296
0,0.551260774131378,0.605903803744649,0.999032291983218,0.303481020230441,0.470202897092004,0.000283028302830283,0.187729130672959,0.226434716838423,0.0531179575600829,0.181516908940273,0.000443813686390594,0.00932227980567923,0.00486595540539023,0.630961219709319,0.00477936147511832,0.898539770837742,0.37170726688333,0.180514290023377,0.230884557721139,0.00155620707495967,0.0470967741935484,0.79621430623691,0.0437444806711931,0.0940712794503303,0.00228862289729688,0.0312632334347741,0.810212798761762,0.623708234960491,0.841047812868536,0.0268682687060848
0,0.551260774131378,0.600931117485118,0.999006987140749,0.30350301483137,0.469850616072402,0.00209120912091209,0.207239475791159,0.233525574359459,0.130647186048974,0.19047977705807,0.000412071712306318,0.0087157294361016,0.00443550550414417,0.631140326844838,0.00499913367803828,0.8955165220546,0.370114721427565,0.189012894955132,0.385307346326837,0.00378196869325272,0.0754838709677419,0.794428327203098,0.135541161697204,0.110211037866889,0.00230650965096094,0.0333861349302469,0.816130645939438,0.623713466380629,0.84148815209218,0.0269237442821857
0,0.57572675196745,0.601140114443852,0.999026283527472,0.303520175454074,0.469927782390982,0.00033003300330033,0.181618979394042,0.227096530207053,0.038235249633226,0.180311817428636,0.000446957938540451,0.00791635595520763,0.00320841136537461,0.631255736222792,0.00620651291731641,0.880400278138888,0.374792823703876,0.17935298997059,0.16191904047976,0.00246112018504053,0.0395161290322581,0.777075863997871,0.102938237121233,0.0935743695377687,0.00240299740694452,0.0366611596742232,0.811817594095576,0.625478281984048,0.841275154823576,0.0269653009251871
0,0.512554205257241,0.594430591389325,0.99894378280819,0.303536369281132,0.495260142757689,0.00113811381138114,0.171421347604399,0.212347546563298,0.0331533493655187,0.168260902312269,0.000440270164126469,0.0389976942349634,0.0292574926355636,0.630435199517815,0.00168340035929563,0.95413731595973,0.36963718146295,0.167287534876706,0.247376311844078,0.00173475495318191,0.0409677419354839,0.884007792225432,0.216572157823242,0.0277821221052947,0.00215082587107685,0.00742786779411311,0.790563494392407,0.625104571502718,0.83974381085956,0.0267381744670371
0,0.458108035762086,0.596289943642889,0.998682299436014,0.301484103825151,0.30665223992015,0,0.16198221735283,0.204027607071949,0.00258632424338672,0.155984032537471,0.000398596345949786,0.0606687654640703,0.0593284732004387,0.630610197120587,0.000376622073883585,0.988360492184902,0.36963718146295,0.154980770680944,0.0239880059970015,0.00302516916396985,0.0117741935483871,0.840631317673421,0.0608753102224997,0.0110482824716874,0.00209256739600888,0.00467983504264344,0.748854376539882,0.624641886427812,0.837757525918606,0.0267906713320184
0,0.536645430697575,0.6021562720708,0.999006640499072,0.303511715992178,0.464851580651384,0.000353035303530353,0.190973831696936,0.222936560461378,0.0433322746041109,0.177299088649544,0.000462205066029046,0.0059157381724238,0.00282537333730928,0.632091683675566,0.00808506369746213,0.861081718414608,0.377257690406479,0.176321544378252,0.142428785607196,0.00122751666277784,0.0395161290322581,0.750072100625056,0.0698918650135593,0.128905896176106,0.00228575369040001,0.0485527425093182,0.802808647753862,0.623451552338998,0.840639099733905,0.0272287125562547
0,0.419508539001017,0.583187996367777,0.998707373184031,0.303382165375713,0.457720406297443,0.00034003400340034,0.166111836837891,0.1774605275598,0.0239272804271216,0.136777886570761,0.000364558568708472,0.00856221977466529,0.0033930681346048,0.630493075437323,0.00600133140006748,0.882818877165402,0.375350885629738,0.135728828896765,0.136431784107946,0.000943463220151563,0.0301612903225806,0.796665343563632,0.0456231484766615,0.122642991891288,0.00167426761071055,0.0339694912801884,0.705005426403862,0.623097971374653,0.833057826713777,0.0267537084559981
0,0.564055891643022,0.599374450482134,0.9990201595245,0.303558363882062,0.511292284206906,0,0.198980236821036,0.226056537770634,0.0383108731491144,0.182270091135046,0.000439696213337209,0.0638519068583249,0.0416245054504939,0.630612936809085,0.000809783054742429,0.976025637149681,0.36963718146295,0.18132116733278,0.187406296851574,0.00213648767918193,0.0319354838709677,0.90284490210286,0.351951762107665,0.0179297507595238,0.00261866003035883,0.00443257029981914,0.81674740645826,0.560221996287325,0.841093680514394,0.0267913068916139
0,0.572193372236201,0.619027371394803,0.999126925161217,0.303523075841009,0.47975810036654,0.000271027102710271,0.179849142471872,0.225583813935899,0.0145348397537698,0.180236499209159,0.000463552602664699,0.0153547102817152,0.0106358556033972,0.630877659210148,0.00338777482924338,0.92015599963721,0.372571759606158,0.179307744513988,0.0824587706146927,0.00118085074006067,0.0212903225806452,0.803671295109698,0.137094012844053,0.0390490942090064,0.00237891295591987,0.0191014942673405,0.816948744893332,0.623979906176077,0.841376458291928,0.0268499939826115
0,0.518443171475989,0.592131624843252,0.998916629210107,0.303477394746771,0.461907517844711,0.000381038103810381,0.167965951708735,0.195424033279758,0.0699366274936854,0.149732620320856,0.000401590871806794,0.00407861441929978,0.00154275739968334,0.628174271585321,0.0252847463500488,0.78190283278411,0.397467584318795,0.148751979488726,0.172413793103448,0.00245300437239406,0.0754838709677419,0.713163643579955,0.034663073976762,0.139969866532476,0.00195959615634448,0.0690285945239258,0.779127682435272,0.625130993970967,0.837117069187476,0.0264224269025434
0,0.579634884094438,0.608584730249787,0.99912600078341,0.303496972358587,0.466358001392349,0.000239023902390239,0.232354304496229,0.252339982981942,0.0529364611219505,0.207275740001506,0.000514484496615961,0.0139481624082296,0.0119534066054721,0.630868070300407,0.00686856527963961,0.873084016083683,0.374901304679444,0.203627177437599,0.119940029985008,0.00116461911476774,0.0338709677419355,0.815753374184249,0.204386678296956,0.0565409968739898,0.00258223264346047,0.0210172633205387,0.823316501090286,0.624920837505228,0.842261197310613,0.0268609401541387
1,0.445794742759248,0.599662722149354,0.998872374622594,0.302907227014977,0.459600915930651,0.000783078307830783,0.146854325565716,0.153446156755224,0.0294780464933376,0.121187015138962,0.000290219464308271,0.00326239231702865,0.00191768550207302,0.629767400446569,0.0581147010277314,0.743023853432899,0.406063303681867,0.120119146369052,0.0719640179910045,0.000762886388767715,0.042741935483871,0.663915524274458,0.0225570233703395,0.225946380565486,0.00201449356840443,0.0848974024927139,0.739881583118163,0.622816572209865,0.821032040257004,0.0265738258944638
0,0.542320252690187,0.606357831620519,0.999051819464392,0.303473285865279,0.46565511688181,0.000598059805980598,0.20323627322911,0.219816583152123,0.0293419241647383,0.178353543722226,0.000481519757806741,0.0100804677676513,0.00644177634821276,0.631494774044191,0.00586636755761041,0.884421199020467,0.372250790121745,0.177339567151799,0.0944527736131934,0.000699988840757611,0.0269354838709677,0.791459236611897,0.0197525534274464,0.0687417287098518,0.0023098044176172,0.0289578818688631,0.804724179140736,0.623906166146807,0.840708204365463,0.0270323543836982
0,0.530488784196156,0.606336211245478,0.999017733032756,0.303730936904741,0.464019526433658,0.000598059805980598,0.21027348194345,0.216602061075919,0.0209930880106478,0.184002410183023,0.000451973769350938,0.0187275546722163,0.0143015420087912,0.631374227750305,0.00521161053812273,0.892674668198446,0.373614071660072,0.183017871955358,0.0659670164917541,0.00078723382670711,0.0201612903225806,0.810333032681413,0.122264933746878,0.0322700097176995,0.00240644411176833,0.0156624361804904,0.81289957204815,0.62426949912493,0.841274501306875,0.0270444497784431
0,0.51346431821832,0.605629945660791,0.998950600094518,0.303169228634843,0.464193989414794,0.000727072707270727,0.171716320424761,0.203838517538054,0.011146906241965,0.161256307900881,0.000421754012577308,0.00596690805956924,0.00420842758522596,0.627429418775085,0.011691698811771,0.83372131692717,0.379420599754408,0.160274489103386,0.04047976011994,0.00136142757144451,0.0191935483870968,0.750916153380682,0.0313656635761708,0.105363265640002,0.00209693131954588,0.0481539753226101,0.779042231942601,0.623221718189026,0.838258364311525,0.0261267074163549
0,0.548905187643878,0.611546721630465,0.999075044456795,0.303634257340215,0.46909405064459,0.000464046404640464,0.199780877333446,0.226434716838423,0.0167884205272472,0.181968818257136,0.00044014539221576,0.0136642319368738,0.00899453141473286,0.63062321064095,0.00210835407946452,0.944735012244158,0.369671850640709,0.180989367317699,0.0734632683658171,0.000732452091343471,0.0188709677419355,0.808335070898397,0.106347611438497,0.0519198779031307,0.00244268056237895,0.0214505755727941,0.816335177965192,0.623925204105305,0.841206076860169,0.0267940919793141
0,0.532790834627121,0.60170945098661,0.999006756046297,0.303495763864031,0.46033902854315,0.000635063506350635,0.192490834773082,0.21924931455044,0.0440128862471074,0.175943360698953,0.000442216605933523,0.0136941850415443,0.00641994193293216,0.632539965205956,0.011428154551838,0.835384103757898,0.377847066428381,0.175009426136792,0.124437781109445,0.000726365231858623,0.0380645161290323,0.85175698037423,0.0371757176994917,0.0908698846640313,0.00229444448575229,0.0214033543530994,0.802120269762791,0.623870934435057,0.840682980661354,0.0276017281020576
0,0.539215161411211,0.605543464160625,0.99897186078408,0.303440173114428,0.464128565796868,0.000729072907290729,0.172264127091147,0.210834830292143,0.0218854454981321,0.16713112902011,0.000448480155851096,0.00397814671405082,0.00229698048751882,0.459985137189901,0.0101286716092614,0.844332920156,0.377399722199234,0.166156398461655,0.0989505247376312,0.00106722936301016,0.03,0.714626883651769,0.0164103011861225,0.127508631631687,0.00219773697201795,0.0706619591624075,0.791016039965838,0.622802090015531,0.839559346615546,0.0254373767932209
0,0.553830504845013,0.605795701869442,0.999079897440282,0.303432197050355,0.457621432106221,0.000638063806380638,0.184442290674645,0.230594686584098,0.0303250298712888,0.179709271672818,0.000479947631731813,0.00992196592210321,0.00375052870477001,0.631957781400255,0.0148861470558732,0.81630740393627,0.382355177897616,0.178719553578162,0.0839580209895053,0.00113621377050511,0.0333870967741936,0.825124962378005,0.00265801725720098,0.130586424639906,0.00239317078327992,0.0294114531982903,0.810840552343636,0.623548458024675,0.841849990130557,0.027578698238323
0,0.543926334386209,0.606040732786578,0.999071462492793,0.303482228724997,0.460293735269201,0.000512051205120512,0.187054907083562,0.223314739529167,0.0264379811546198,0.180236499209159,0.000461681024004069,0.0142988633420801,0.00949984216836954,0.630797523321598,0.00415560966268159,0.907700214650664,0.370604563358482,0.179239876329085,0.128935532233883,0.00055390421312124,0.0287096774193548,0.85167633204655,0.044488829463327,0.0842021300962073,0.00237285648262495,0.0205051699396511,0.81042133062371,0.624115856853293,0.841017069004283,0.026830883703873
0,0.560683120081375,0.605449775868779,0.999054708145039,0.303478844940239,0.461353933385337,0.000937093709370937,0.183852345033922,0.22652926160537,0.0398233434668845,0.182270091135046,0.000470464966517957,0.00679436257609181,0.00535691782898537,0.631566348406186,0.00730628584977065,0.868579375396802,0.375388909889215,0.181283462785612,0.179910044977511,0.0015217148712122,0.0409677419354839,0.764738670361164,0.0821855738022926,0.115998636480118,0.0023484895701743,0.042505281222242,0.812019944421618,0.623700628039008,0.841379908392019,0.0270751769413577
0,0.528936238556668,0.603172429697747,0.998857353483229,0.303753414903493,0.459673049663236,0.00072007200720072,0.17668871939657,0.214900255270871,0.00747160336978387,0.170143857799202,0.000442141742787098,0.00580216598388149,0.00307802871412762,0.634004328707826,0.00622566319225964,0.880188650724068,0.376303728837822,0.169127516778524,0.0374812593703148,0.000279995536303044,0.0153225806451613,0.748168469286865,0.02252462058368,0.118697136342968,0.00224994107265405,0.0494610719948406,0.797775334224272,0.623222063916614,0.840182711179179,0.046057004024202
0,0.567589271374271,0.609586474293374,0.999137671053224,0.303595343815493,0.472197478674417,0,0.183852345033922,0.227947433109577,0.0177261521242646,0.18603600210891,0.000469416882468004,0.0276061541149638,0.0248157487270536,0.630620470952453,0.00159585624526943,0.956193125132267,0.36963718146295,0.185046376593017,0.109445277361319,0.000517383056212147,0.0230645161290323,0.887787954108758,0.27889192720996,0.0438583623401222,0.00257967684405646,0.0105835390096409,0.82239438397296,0.625372576243085,0.841484402173864,0.0267932294587562
0,0.555222442314899,0.604635408408885,0.999061756525818,0.303560539172263,0.463059980037409,0.000398039803980398,0.184610846571994,0.228420156944313,0.0279353267692122,0.184153046621978,0.00047368408181424,0.00762431318467025,0.00584164184821463,0.630893069957946,0.00723059666785216,0.869335187592587,0.372854704831094,0.183153608325164,0.118440779610195,0.000399703772838404,0.0311290322580645,0.782647120088667,0.00487744259819223,0.132944547380742,0.00252691413554379,0.0380233748110101,0.815523231718401,0.623772873337025,0.841664407720689,0.026867349012808
0,0.567482199261202,0.606307384078756,0.999034371833284,0.303501564637902,0.463821578051215,0.000583058305830583,0.183388816316211,0.226151082537582,0.0397930940605291,0.180613090306545,0.000449927510015316,0.00760871260932103,0.00535941319073173,0.631329707812222,0.00893041154852771,0.853704991383741,0.374504286676076,0.179647085438504,0.145427286356822,0.000929260548020249,0.04,0.773625696882654,0.0519746992126154,0.0964336476430058,0.00232495758346737,0.0380975526707697,0.810219476473392,0.623676300441322,0.841346586082202,0.0269966699385772
0,0.579849028320574,0.609456752043126,0.999067649434339,0.303497697455321,0.462981136190165,0.00056005600560056,0.219712612195019,0.234660111562825,0.0453136107203896,0.188220230473752,0.000459435129611314,0.00763616962193566,0.006027546298318,0.631576279776989,0.0116205692191247,0.83414457175681,0.379104103712286,0.187286026694819,0.103448275862069,0.000653322918040437,0.0311290322580645,0.774442594777703,0.0778639991729927,0.0982340377556209,0.00234809699254864,0.0379650979354522,0.809356853996523,0.624463127550314,0.841449251699113,0.0270048632165352
0,0.574763102949837,0.605341673993572,0.999019812882822,0.303557397086416,0.468360970618086,0.000664066406640664,0.194724200412962,0.224260187198639,0.0387343648380901,0.182345409354523,0.000451973769350938,0.00585083977897105,0.00461080466682554,0.631622854481445,0.00792091848366299,0.862623575294011,0.375309506288541,0.18138149460825,0.130434782608696,0.000937376360666714,0.0343548387096774,0.749285596400589,0.0235866568052359,0.0954694828927523,0.00233452881227056,0.0490652489154304,0.809804887542035,0.622573745029327,0.84123816731901,0.0270386423598252
0,0.584613737352107,0.612930425633117,0.999119761233212,0.303577941493878,0.464499299631783,0.000672067206720672,0.191943028106696,0.234471022028931,0.0234432899254352,0.189350003765911,0.000610009871454488,0.0061453786415643,0.00411921840279381,0.631354022547636,0.00746222380287984,0.867007286029567,0.375773625926282,0.187587663072167,0.0929535232383808,0.000736509997666704,0.0285483870967742,0.753546099103453,0.0213946871053072,0.103112105524362,0.0024628881952493,0.0468144375690226,0.819801330881413,0.623141521958518,0.842047178566576,0.0268766656065058
0,0.561700305155522,0.60456334049208,0.999048006405938,0.303603078180655,0.465111597594424,0.00102010201020102,0.210231342969112,0.227474709274842,0.0294931711965153,0.185734729231001,0.000455068112736512,0.0224860452853501,0.0175136964167853,0.630622868179888,0.00249318341403806,0.936783867944493,0.369661785395553,0.184789985672272,0.11544227886057,0.00103679506558591,0.0248387096774194,0.863492462641551,0.0379652326427253,0.0473037716456216,0.0025339504155351,0.0130293108738624,0.81887359759303,0.626903916053325,0.841395672914898,0.0267940829482607
0,0.551849670753252,0.610458496086712,0.99907573774015,0.303547729129964,0.46591177876752,0.000742074207420742,0.180902616830306,0.22652926160537,0.023352541706369,0.182571364012955,0.000471038917307217,0.00610107300757252,0.00243547306444147,0.631349570553828,0.00588825358611696,0.884149106629985,0.373253959555608,0.181615262800694,0.113943028485757,0.00104288192507076,0.0287096774193548,0.753090655273792,0.0253502113804686,0.111225563238124,0.0023869396130137,0.047135791158389,0.814774653101529,0.623398487814326,0.8414750844191,0.0267911566924924
0,0.702553669896675,0.622198359734214,0.999327399598127,0.303527426421413,0.448066228831685,0.000824082408240824,0.195314146053685,0.267278056159592,0.0357850477184385,0.22663252240717,0.000574774283870371,0.0272205078923311,0.0237246518034603,0.630631772167505,0.0016022396702505,0.95604196269311,0.369873155543825,0.225714501168841,0.209895052473763,0.00213040081969708,0.0366129032258065,0.883605966825051,0.0240989383648159,0.0432869071423733,0.00294274312567476,0.0107360400766449,0.888922283924622,0.624474861754678,0.845120405000869,0.0267957442985747
0,0.551903206809786,0.60862076420819,0.999032985266573,0.303495038767297,0.460174630734003,0.000583058305830583,0.201382158358266,0.229743783681573,0.0563243946337553,0.184002410183023,0.000452073586879505,0.0111831164333341,0.00761771557118207,0.631503678031808,0.00759992339890023,0.865677056564985,0.375526468239678,0.183010331045924,0.178410794602699,0.000600570135838414,0.0425806451612903,0.839006591985781,0.0271816564325106,0.117585171852467,0.00229829622107874,0.0261483394259127,0.811653752323018,0.623838513251298,0.841372594659089,0.027064647701
0,0.55168906258365,0.615560904596492,0.999063605281432,0.303550629516899,0.457307734245909,0.000629062906290629,0.174708187602714,0.222463836626643,0.0159565618524736,0.177901634405363,0.000442016970876389,0.0201690478344841,0.0119010040087986,0.63090950808893,0.0030065931660876,0.926958309399281,0.370966912184091,0.176864489857477,0.100449775112444,0.000549846306798008,0.0232258064516129,0.866432507664077,0.00363413157154744,0.0565278609610861,0.00232903487076438,0.0145383522902631,0.813674365976458,0.623946445000722,0.841134092656406,0.0268726121471852
0,0.57572675196745,0.610415255336629,0.999121725536052,0.303535402485487,0.462759702406415,0.000594059405940594,0.211326956301884,0.238347357473764,0.0324727377225222,0.193115914739776,0.000476429063849829,0.0234108473920518,0.0135186222608726,0.630647867837427,0.00226976353970034,0.941318741119207,0.36963718146295,0.192180076917276,0.128935532233883,0.000748683716636401,0.0267741935483871,0.870261770028448,0.0217619646408339,0.0474858603367857,0.00251974481761848,0.0125095234008173,0.827371868284176,0.624160315810495,0.841862815570387,0.026800263704669
0,0.66465014187055,0.614054685135272,0.999169099898665,0.303521142249719,0.464373484981925,0.000751075107510751,0.195272007079348,0.267750779994327,0.0621474053571699,0.225201476237102,0.000572179028127631,0.00911011198092986,0.0052851761787777,0.630699236996753,0.00663055471963086,0.875653777549355,0.372091982920397,0.22429681019531,0.280359820089955,0.00190518701875767,0.0569354838709677,0.809339238547857,0.0855990229041665,0.129313783961149,0.00254364375969844,0.031973785436055,0.8602353706571,0.623692173582927,0.845179919036315,0.0268111357573068
0,0.552492103431661,0.601478833652835,0.999011146840881,0.303600419492631,0.460293735269201,0.000584058405840584,0.178753529139101,0.228798336012102,0.0365261581741458,0.183776455524591,0.000508919669398356,0.0112062052848509,0.00748982828168143,0.630929028369474,0.007346410235366,0.868156120567161,0.372285459299504,0.182557876479903,0.154422788605697,0.00315908007263652,0.0430645161290323,0.855441874182613,0.280591759883099,0.138896287693103,0.0024569115364551,0.0260962899208914,0.818013482581342,0.624149134144829,0.841883942949546,0.026883631187457
0,0.55864874993308,0.611150348088038,0.999062911998077,0.303447424081768,0.463330062152437,0.000694069406940694,0.17812144452404,0.225772903469793,0.0272244657198603,0.177525043307976,0.000464426006039659,0.00712447075048128,0.00572186448438964,0.631879015355954,0.0103976873763211,0.842367808446957,0.378359275570755,0.176593017117864,0.106446776611694,0.000422022257616183,0.0329032258064516,0.772080070046856,0.0861061098478695,0.1268193190664,0.00229972663698423,0.0406005187897264,0.807175485494637,0.623733892896166,0.841150924610969,0.0273833828523233
0,0.578296482681086,0.617002262932588,0.999080706270863,0.303493105176006,0.461417679474598,0.000614061406140614,0.178458556318739,0.229743783681573,0.0301737828395118,0.192362732545003,0.000824817192930463,0.00709451764581078,0.0051766279428113,0.631237243325434,0.00971374898549139,0.847446866402636,0.376224325237148,0.182557876479903,0.160419790104948,0.00099418704919197,0.0454838709677419,0.771901486405163,0.0528703709959516,0.1290968982132,0.00230893294930992,0.0407693255394279,0.814738406968406,0.623681784408062,0.84183425637749,0.0269722046847413
0,0.565287220943305,0.60246616411306,0.999002827440617,0.30357093222545,0.46041619486173,0.000705070507050705,0.190510302979226,0.228987425545996,0.0468260810381596,0.184830910597274,0.000586403025948415,0.00656659417599321,0.00425022489447739,0.631213271051081,0.00675731130139797,0.874263083109109,0.375139515481465,0.181879194630872,0.211394302848576,0.00236778833960618,0.0482258064516129,0.762130087102028,0.124947387281726,0.129103470189966,0.0023645198079001,0.0439233636448424,0.816231374095859,0.623585983050073,0.841674913942904,0.0269879518312924
0,0.60645644841801,0.609009930958936,0.999113868324692,0.303527184722502,0.47210018201186,0.00037003700370037,0.195440562976697,0.248558192304056,0.0524827200266195,0.204790238758756,0.000508869760634073,0.00878125185256832,0.00821535470943384,0.630651634909111,0.00465534064691453,0.900293255131965,0.371015001688724,0.203830781992308,0.227886056971514,0.00139591977519199,0.0462903225806452,0.793284305635632,0.240350485445329,0.104836449228303,0.0024944731263198,0.0331419937332908,0.839455074566041,0.623895651873884,0.843085978829265,0.0267988511669584
